APPEND: Start: 73004644750, End: 73015504167, Latency: 10859417 µs
GET: Start: 73015601375, End: 73026305250, Latency: 10703875 µs
APPEND: Start: 73026359958, End: 73036980583, Latency: 10620625 µs
GET: Start: 73037043583, End: 73047816375, Latency: 10772792 µs
APPEND: Start: 73047871167, End: 73058415083, Latency: 10543916 µs
APPEND: Start: 73058481542, End: 73069191333, Latency: 10709791 µs
APPEND: Start: 73069260167, End: 73080109750, Latency: 10849583 µs
GET: Start: 73080185500, End: 73091162417, Latency: 10976917 µs
GET: Start: 73091236167, End: 73102039500, Latency: 10803333 µs
GET: Start: 73102103708, End: 73113111792, Latency: 11008084 µs
APPEND: Start: 73113202333, End: 73124224042, Latency: 11021709 µs
APPEND: Start: 73124401917, End: 73136024333, Latency: 11622416 µs
APPEND: Start: 73136167750, End: 73148342333, Latency: 12174583 µs
APPEND: Start: 73148589667, End: 73160125000, Latency: 11535333 µs
GET: Start: 73160218625, End: 73171148625, Latency: 10930000 µs
APPEND: Start: 73171222625, End: 73182062083, Latency: 10839458 µs
APPEND: Start: 73182103583, End: 73192632917, Latency: 10529334 µs
GET: Start: 73192709500, End: 73203482792, Latency: 10773292 µs
APPEND: Start: 73203550458, End: 73214277417, Latency: 10726959 µs
GET: Start: 73214342917, End: 73225368833, Latency: 11025916 µs
GET: Start: 73225426458, End: 73236254083, Latency: 10827625 µs
APPEND: Start: 73236334583, End: 73247190583, Latency: 10856000 µs
APPEND: Start: 73247291000, End: 73258262917, Latency: 10971917 µs
GET: Start: 73258331250, End: 73269061792, Latency: 10730542 µs
APPEND: Start: 73269123833, End: 73279863167, Latency: 10739334 µs
GET: Start: 73279912458, End: 73290448833, Latency: 10536375 µs
GET: Start: 73290490583, End: 73300919042, Latency: 10428459 µs
GET: Start: 73300989333, End: 73311872708, Latency: 10883375 µs
GET: Start: 73311939333, End: 73322833583, Latency: 10894250 µs
APPEND: Start: 73322893875, End: 73333779750, Latency: 10885875 µs
GET: Start: 73333936958, End: 73351136083, Latency: 17199125 µs
GET: Start: 73351397167, End: 73362580875, Latency: 11183708 µs
APPEND: Start: 73362629875, End: 73373181417, Latency: 10551542 µs
APPEND: Start: 73373229542, End: 73383708583, Latency: 10479041 µs
GET: Start: 73383765375, End: 73394394083, Latency: 10628708 µs
APPEND: Start: 73394461542, End: 73405363250, Latency: 10901708 µs
GET: Start: 73405438792, End: 73416351375, Latency: 10912583 µs
APPEND: Start: 73416439083, End: 73427471000, Latency: 11031917 µs
GET: Start: 73427628208, End: 73440579792, Latency: 12951584 µs
GET: Start: 73440649875, End: 73451392292, Latency: 10742417 µs
APPEND: Start: 73451440667, End: 73462145583, Latency: 10704916 µs
GET: Start: 73462190833, End: 73472850750, Latency: 10659917 µs
APPEND: Start: 73472917917, End: 73483733167, Latency: 10815250 µs
GET: Start: 73483798250, End: 73494693083, Latency: 10894833 µs
APPEND: Start: 73494756958, End: 73505648583, Latency: 10891625 µs
APPEND: Start: 73505725125, End: 73517002125, Latency: 11277000 µs
APPEND: Start: 73517243750, End: 73531344000, Latency: 14100250 µs
GET: Start: 73531585958, End: 73542748167, Latency: 11162209 µs
GET: Start: 73542817042, End: 73553867083, Latency: 11050041 µs
APPEND: Start: 73553935042, End: 73566256667, Latency: 12321625 µs
GET: Start: 73566419250, End: 73578497708, Latency: 12078458 µs
APPEND: Start: 73578589625, End: 73594426958, Latency: 15837333 µs
GET: Start: 73594550333, End: 73608181875, Latency: 13631542 µs
GET: Start: 73608466958, End: 73623975958, Latency: 15509000 µs
GET: Start: 73624086542, End: 73640172458, Latency: 16085916 µs
APPEND: Start: 73640318833, End: 73651249625, Latency: 10930792 µs
GET: Start: 73651413333, End: 73662352417, Latency: 10939084 µs
APPEND: Start: 73662403208, End: 73674767083, Latency: 12363875 µs
GET: Start: 73674997458, End: 73685666083, Latency: 10668625 µs
APPEND: Start: 73685739500, End: 73698084958, Latency: 12345458 µs
GET: Start: 73698354292, End: 73708877958, Latency: 10523666 µs
APPEND: Start: 73708953458, End: 73719479833, Latency: 10526375 µs
GET: Start: 73719542333, End: 73730042500, Latency: 10500167 µs
APPEND: Start: 73730117000, End: 73740584083, Latency: 10467083 µs
GET: Start: 73740654875, End: 73751189708, Latency: 10534833 µs
GET: Start: 73751242500, End: 73761845083, Latency: 10602583 µs
APPEND: Start: 73761885333, End: 73772541792, Latency: 10656459 µs
APPEND: Start: 73772587125, End: 73783124750, Latency: 10537625 µs
APPEND: Start: 73783270125, End: 73793713875, Latency: 10443750 µs
GET: Start: 73793759958, End: 73804218750, Latency: 10458792 µs
GET: Start: 73804252208, End: 73814686708, Latency: 10434500 µs
APPEND: Start: 73814725375, End: 73825162750, Latency: 10437375 µs
GET: Start: 73825197458, End: 73835645833, Latency: 10448375 µs
GET: Start: 73835678083, End: 73846159500, Latency: 10481417 µs
APPEND: Start: 73846189958, End: 73856710917, Latency: 10520959 µs
GET: Start: 73856764042, End: 73867327583, Latency: 10563541 µs
GET: Start: 73867367083, End: 73877894792, Latency: 10527709 µs
GET: Start: 73877935417, End: 73888462167, Latency: 10526750 µs
GET: Start: 73888499417, End: 73899071125, Latency: 10571708 µs
GET: Start: 73899112792, End: 73909695625, Latency: 10582833 µs
GET: Start: 73909743292, End: 73920225958, Latency: 10482666 µs
APPEND: Start: 73920264917, End: 73930825750, Latency: 10560833 µs
APPEND: Start: 73930867667, End: 73941418292, Latency: 10550625 µs
GET: Start: 73941450583, End: 73951985583, Latency: 10535000 µs
APPEND: Start: 73952027833, End: 73962686125, Latency: 10658292 µs
GET: Start: 73962731208, End: 73973350292, Latency: 10619084 µs
GET: Start: 73973406667, End: 73983973292, Latency: 10566625 µs
APPEND: Start: 73984021250, End: 73994715292, Latency: 10694042 µs
GET: Start: 73994763375, End: 74005543667, Latency: 10780292 µs
GET: Start: 74005590750, End: 74016174333, Latency: 10583583 µs
GET: Start: 74016220750, End: 74026831708, Latency: 10610958 µs
APPEND: Start: 74026878000, End: 74037499333, Latency: 10621333 µs
GET: Start: 74037550500, End: 74048186417, Latency: 10635917 µs
APPEND: Start: 74048235417, End: 74058980083, Latency: 10744666 µs
GET: Start: 74059030125, End: 74069712750, Latency: 10682625 µs
GET: Start: 74069749333, End: 74080288833, Latency: 10539500 µs
GET: Start: 74080351208, End: 74091307292, Latency: 10956084 µs
GET: Start: 74091368875, End: 74102133417, Latency: 10764542 µs
APPEND: Start: 74102200667, End: 74113104167, Latency: 10903500 µs
GET: Start: 74113176292, End: 74124112833, Latency: 10936541 µs
APPEND: Start: 74124176833, End: 74135232042, Latency: 11055209 µs
GET: Start: 74135958167, End: 74147028750, Latency: 11070583 µs
APPEND: Start: 74147100000, End: 74158059417, Latency: 10959417 µs
GET: Start: 74158136292, End: 74169185375, Latency: 11049083 µs
APPEND: Start: 74169233167, End: 74179832000, Latency: 10598833 µs
APPEND: Start: 74179910958, End: 74190807792, Latency: 10896834 µs
APPEND: Start: 74190875333, End: 74201750833, Latency: 10875500 µs
APPEND: Start: 74201786792, End: 74212268333, Latency: 10481541 µs
GET: Start: 74212332625, End: 74223227208, Latency: 10894583 µs
APPEND: Start: 74223308875, End: 74234224292, Latency: 10915417 µs
GET: Start: 74234300375, End: 74246063042, Latency: 11762667 µs
APPEND: Start: 74246243750, End: 74257510292, Latency: 11266542 µs
GET: Start: 74257588083, End: 74268597083, Latency: 11009000 µs
APPEND: Start: 74268761750, End: 74280605167, Latency: 11843417 µs
GET: Start: 74280680833, End: 74292094458, Latency: 11413625 µs
GET: Start: 74292204417, End: 74303246250, Latency: 11041833 µs
APPEND: Start: 74303301875, End: 74313994958, Latency: 10693083 µs
GET: Start: 74314050542, End: 74324923542, Latency: 10873000 µs
APPEND: Start: 74324989750, End: 74335840208, Latency: 10850458 µs
APPEND: Start: 74335900750, End: 74346854250, Latency: 10953500 µs
APPEND: Start: 74346915625, End: 74357807167, Latency: 10891542 µs
GET: Start: 74357871583, End: 74368878708, Latency: 11007125 µs
APPEND: Start: 74368961000, End: 74379920875, Latency: 10959875 µs
APPEND: Start: 74379993333, End: 74392109875, Latency: 12116542 µs
GET: Start: 74392317042, End: 74403692875, Latency: 11375833 µs
GET: Start: 74403789417, End: 74414800083, Latency: 11010666 µs
APPEND: Start: 74414874417, End: 74425726250, Latency: 10851833 µs
GET: Start: 74425786083, End: 74436940917, Latency: 11154834 µs
GET: Start: 74437003708, End: 74447937667, Latency: 10933959 µs
GET: Start: 74447991875, End: 74458891875, Latency: 10900000 µs
GET: Start: 74458955417, End: 74469960500, Latency: 11005083 µs
GET: Start: 74470045250, End: 74481005875, Latency: 10960625 µs
GET: Start: 74481074083, End: 74492151833, Latency: 11077750 µs
APPEND: Start: 74492306042, End: 74504897500, Latency: 12591458 µs
APPEND: Start: 74504980958, End: 74515983125, Latency: 11002167 µs
APPEND: Start: 74516061167, End: 74527069208, Latency: 11008041 µs
APPEND: Start: 74527143375, End: 74538053708, Latency: 10910333 µs
GET: Start: 74538154417, End: 74550273542, Latency: 12119125 µs
GET: Start: 74550349042, End: 74561534583, Latency: 11185541 µs
APPEND: Start: 74561623333, End: 74573729500, Latency: 12106167 µs
APPEND: Start: 74573786333, End: 74584573125, Latency: 10786792 µs
GET: Start: 74584662500, End: 74595559583, Latency: 10897083 µs
APPEND: Start: 74595728000, End: 74606955083, Latency: 11227083 µs
GET: Start: 76324467750, End: 76336455500, Latency: 11987750 µs
PUT: Start: 76338038417, End: 76349277167, Latency: 11238750 µs
APPEND: Start: 76349376542, End: 76360041500, Latency: 10664958 µs
APPEND: Start: 76360101042, End: 76370666667, Latency: 10565625 µs
APPEND: Start: 76370725250, End: 76381331958, Latency: 10606708 µs
APPEND: Start: 76381395042, End: 76392029875, Latency: 10634833 µs
GET: Start: 76392105083, End: 76402657708, Latency: 10552625 µs
APPEND: Start: 76402742500, End: 76413454083, Latency: 10711583 µs
APPEND: Start: 76413496625, End: 76424205458, Latency: 10708833 µs
GET: Start: 76424278583, End: 76434991792, Latency: 10713209 µs
APPEND: Start: 76435050500, End: 76445798625, Latency: 10748125 µs
GET: Start: 76445838125, End: 76456467083, Latency: 10628958 µs
GET: Start: 76456543667, End: 76467514875, Latency: 10971208 µs
APPEND: Start: 76467572000, End: 76478212958, Latency: 10640958 µs
GET: Start: 76478256708, End: 76488800083, Latency: 10543375 µs
GET: Start: 76488857083, End: 76499484833, Latency: 10627750 µs
APPEND: Start: 76499542000, End: 76510106208, Latency: 10564208 µs
GET: Start: 76510152917, End: 76520708750, Latency: 10555833 µs
APPEND: Start: 76520774667, End: 76531551708, Latency: 10777041 µs
APPEND: Start: 76531654500, End: 76542325167, Latency: 10670667 µs
GET: Start: 76542411500, End: 76553037750, Latency: 10626250 µs
APPEND: Start: 76553115625, End: 76563704333, Latency: 10588708 µs
APPEND: Start: 76564136125, End: 76574728792, Latency: 10592667 µs
APPEND: Start: 76574809375, End: 76585540417, Latency: 10731042 µs
APPEND: Start: 76595230167, End: 76605794375, Latency: 10564208 µs
APPEND: Start: 76605865542, End: 76616711458, Latency: 10845916 µs
APPEND: Start: 76616788042, End: 76627734625, Latency: 10946583 µs
GET: Start: 76627802000, End: 76638366292, Latency: 10564292 µs
GET: Start: 76638433583, End: 76649351625, Latency: 10918042 µs
APPEND: Start: 76649429042, End: 76660056875, Latency: 10627833 µs
GET: Start: 76660139958, End: 76670806333, Latency: 10666375 µs
GET: Start: 76670917250, End: 76682119500, Latency: 11202250 µs
APPEND: Start: 76682187000, End: 76692902875, Latency: 10715875 µs
GET: Start: 76692981042, End: 76703602333, Latency: 10621291 µs
GET: Start: 76703672375, End: 76714301875, Latency: 10629500 µs
GET: Start: 76714353083, End: 76724996750, Latency: 10643667 µs
GET: Start: 76725074917, End: 76735684167, Latency: 10609250 µs
APPEND: Start: 76735737500, End: 76746397500, Latency: 10660000 µs
APPEND: Start: 76746449500, End: 76757122875, Latency: 10673375 µs
APPEND: Start: 76757200042, End: 76767912750, Latency: 10712708 µs
GET: Start: 76768242625, End: 76779010792, Latency: 10768167 µs
APPEND: Start: 76779275167, End: 76789922875, Latency: 10647708 µs
APPEND: Start: 76789991875, End: 76800586375, Latency: 10594500 µs
APPEND: Start: 76800645917, End: 76811364083, Latency: 10718166 µs
GET: Start: 76811478083, End: 76822172708, Latency: 10694625 µs
GET: Start: 76822223958, End: 76832750083, Latency: 10526125 µs
APPEND: Start: 76832823833, End: 76843475250, Latency: 10651417 µs
APPEND: Start: 76843624167, End: 76854821208, Latency: 11197041 µs
APPEND: Start: 76854912250, End: 76865677250, Latency: 10765000 µs
APPEND: Start: 76865817500, End: 76877912542, Latency: 12095042 µs
GET: Start: 76878502042, End: 76890064333, Latency: 11562291 µs
GET: Start: 76890155000, End: 76901345833, Latency: 11190833 µs
APPEND: Start: 76901536667, End: 76913042125, Latency: 11505458 µs
GET: Start: 76913201000, End: 76929724792, Latency: 16523792 µs
GET: Start: 76929799292, End: 76940959333, Latency: 11160041 µs
APPEND: Start: 76941026917, End: 76964678042, Latency: 23651125 µs
APPEND: Start: 76964919125, End: 76976011083, Latency: 11091958 µs
APPEND: Start: 76976086458, End: 76986652458, Latency: 10566000 µs
APPEND: Start: 76987284917, End: 76997941750, Latency: 10656833 µs
APPEND: Start: 76999549500, End: 77010200208, Latency: 10650708 µs
APPEND: Start: 77010314167, End: 77020916500, Latency: 10602333 µs
APPEND: Start: 77020988625, End: 77031569583, Latency: 10580958 µs
GET: Start: 77031629708, End: 77042132792, Latency: 10503084 µs
APPEND: Start: 77042175333, End: 77052770083, Latency: 10594750 µs
GET: Start: 77052831250, End: 77063456292, Latency: 10625042 µs
GET: Start: 77063513792, End: 77074216500, Latency: 10702708 µs
GET: Start: 77074268875, End: 77084824667, Latency: 10555792 µs
APPEND: Start: 77084867167, End: 77095506292, Latency: 10639125 µs
APPEND: Start: 77095554708, End: 77106475333, Latency: 10920625 µs
APPEND: Start: 77106593625, End: 77117802042, Latency: 11208417 µs
GET: Start: 77117857625, End: 77128543208, Latency: 10685583 µs
GET: Start: 77128604333, End: 77139328458, Latency: 10724125 µs
GET: Start: 77139456958, End: 77151032958, Latency: 11576000 µs
APPEND: Start: 77151145000, End: 77162544500, Latency: 11399500 µs
GET: Start: 77162717625, End: 77174654958, Latency: 11937333 µs
GET: Start: 77174831208, End: 77187149042, Latency: 12317834 µs
GET: Start: 77187211917, End: 77198289833, Latency: 11077916 µs
GET: Start: 77198362708, End: 77209748042, Latency: 11385334 µs
APPEND: Start: 77209811875, End: 77220512875, Latency: 10701000 µs
APPEND: Start: 77220585458, End: 77231512250, Latency: 10926792 µs
GET: Start: 77231587750, End: 77242357042, Latency: 10769292 µs
GET: Start: 77242407250, End: 77253039458, Latency: 10632208 µs
GET: Start: 77253092958, End: 77263861833, Latency: 10768875 µs
APPEND: Start: 77263909750, End: 77274847875, Latency: 10938125 µs
APPEND: Start: 77274995542, End: 77286263333, Latency: 11267791 µs
GET: Start: 77286301125, End: 77296894833, Latency: 10593708 µs
GET: Start: 77296929333, End: 77310657708, Latency: 13728375 µs
GET: Start: 77310802167, End: 77322035083, Latency: 11232916 µs
APPEND: Start: 77322276208, End: 77333696208, Latency: 11420000 µs
GET: Start: 77333839583, End: 77345116792, Latency: 11277209 µs
APPEND: Start: 77345184292, End: 77355740750, Latency: 10556458 µs
GET: Start: 77355810917, End: 77366650500, Latency: 10839583 µs
GET: Start: 77366812333, End: 77378260583, Latency: 11448250 µs
APPEND: Start: 77378344833, End: 77389207792, Latency: 10862959 µs
GET: Start: 77389285958, End: 77401504542, Latency: 12218584 µs
GET: Start: 77401605458, End: 77412421708, Latency: 10816250 µs
APPEND: Start: 77413276792, End: 77424583500, Latency: 11306708 µs
GET: Start: 77424941833, End: 77436145833, Latency: 11204000 µs
APPEND: Start: 77436268750, End: 77447127375, Latency: 10858625 µs
APPEND: Start: 77447220792, End: 77458373083, Latency: 11152291 µs
GET: Start: 77459271333, End: 77470294083, Latency: 11022750 µs
APPEND: Start: 77470378208, End: 77481081833, Latency: 10703625 µs
GET: Start: 77481160042, End: 77491721250, Latency: 10561208 µs
APPEND: Start: 77491762083, End: 77502414000, Latency: 10651917 µs
GET: Start: 77502484750, End: 77514958417, Latency: 12473667 µs
APPEND: Start: 77515047583, End: 77525632417, Latency: 10584834 µs
APPEND: Start: 77525726000, End: 77536334375, Latency: 10608375 µs
APPEND: Start: 77536400500, End: 77547044667, Latency: 10644167 µs
APPEND: Start: 77547097250, End: 77557685625, Latency: 10588375 µs
APPEND: Start: 77557744875, End: 77568323167, Latency: 10578292 µs
GET: Start: 77569404375, End: 77580008125, Latency: 10603750 µs
GET: Start: 77580066000, End: 77590601917, Latency: 10535917 µs
APPEND: Start: 77590645042, End: 77601172625, Latency: 10527583 µs
APPEND: Start: 77601239958, End: 77611870750, Latency: 10630792 µs
APPEND: Start: 77611919542, End: 77622530000, Latency: 10610458 µs
APPEND: Start: 77622590750, End: 77633245583, Latency: 10654833 µs
GET: Start: 77633285000, End: 77643859917, Latency: 10574917 µs
GET: Start: 77643909958, End: 77654443625, Latency: 10533667 µs
APPEND: Start: 77654487417, End: 77665036917, Latency: 10549500 µs
APPEND: Start: 77665082667, End: 77675703917, Latency: 10621250 µs
APPEND: Start: 77675757250, End: 77686366583, Latency: 10609333 µs
APPEND: Start: 77686434333, End: 77697005375, Latency: 10571042 µs
GET: Start: 77697083833, End: 77707724417, Latency: 10640584 µs
GET: Start: 77707810292, End: 77718477167, Latency: 10666875 µs
APPEND: Start: 77718558958, End: 77729183542, Latency: 10624584 µs
GET: Start: 77729265417, End: 77740044583, Latency: 10779166 µs
GET: Start: 77740120750, End: 77750793125, Latency: 10672375 µs
APPEND: Start: 77750873875, End: 77761466417, Latency: 10592542 µs
GET: Start: 77761542833, End: 77772219625, Latency: 10676792 µs
GET: Start: 77772311000, End: 77782958125, Latency: 10647125 µs
APPEND: Start: 77783007792, End: 77793614250, Latency: 10606458 µs
APPEND: Start: 77793658333, End: 77804229542, Latency: 10571209 µs
GET: Start: 77804275750, End: 77814924667, Latency: 10648917 µs
GET: Start: 77814973667, End: 77825611708, Latency: 10638041 µs
APPEND: Start: 77825675458, End: 77836261583, Latency: 10586125 µs
GET: Start: 77836335250, End: 77847055958, Latency: 10720708 µs
GET: Start: 77847137417, End: 77857831375, Latency: 10693958 µs
APPEND: Start: 77857897375, End: 77868959625, Latency: 11062250 µs
GET: Start: 77869059750, End: 77879673417, Latency: 10613667 µs
GET: Start: 77879724542, End: 77890529292, Latency: 10804750 µs
APPEND: Start: 77890582292, End: 77901261167, Latency: 10678875 µs
GET: Start: 77901333167, End: 77911983375, Latency: 10650208 µs
APPEND: Start: 77912028667, End: 77922705583, Latency: 10676916 µs
APPEND: Start: 77922753458, End: 77934238083, Latency: 11484625 µs
APPEND: Start: 77934292542, End: 77945017042, Latency: 10724500 µs
APPEND: Start: 77945071292, End: 77955786125, Latency: 10714833 µs
APPEND: Start: 77955846167, End: 77966597458, Latency: 10751291 µs
APPEND: Start: 77966663625, End: 77977425417, Latency: 10761792 µs
GET: Start: 77977490083, End: 77988032000, Latency: 10541917 µs
GET: Start: 77988090333, End: 77998763208, Latency: 10672875 µs
APPEND: Start: 77998840458, End: 78009462708, Latency: 10622250 µs
APPEND: Start: 78009528250, End: 78020230375, Latency: 10702125 µs
APPEND: Start: 78020285833, End: 78030993500, Latency: 10707667 µs
APPEND: Start: 78031041208, End: 78041752417, Latency: 10711209 µs
APPEND: Start: 78041808583, End: 78052588917, Latency: 10780334 µs
APPEND: Start: 78052635667, End: 78063378250, Latency: 10742583 µs
APPEND: Start: 78063427375, End: 78074092292, Latency: 10664917 µs
GET: Start: 78074136583, End: 78084883792, Latency: 10747209 µs
GET: Start: 78084951917, End: 78095794458, Latency: 10842541 µs
GET: Start: 78095870042, End: 78106724042, Latency: 10854000 µs
GET: Start: 78106790875, End: 78117559917, Latency: 10769042 µs
APPEND: Start: 78117604167, End: 78128294375, Latency: 10690208 µs
APPEND: Start: 78128354625, End: 78138997458, Latency: 10642833 µs
GET: Start: 78139042542, End: 78149814750, Latency: 10772208 µs
GET: Start: 78149914375, End: 78160594708, Latency: 10680333 µs
GET: Start: 78160648208, End: 78171216375, Latency: 10568167 µs
GET: Start: 78171311917, End: 78182207083, Latency: 10895166 µs
GET: Start: 78182299125, End: 78193204708, Latency: 10905583 µs
APPEND: Start: 78193295000, End: 78204446208, Latency: 11151208 µs
GET: Start: 78204514792, End: 78215173375, Latency: 10658583 µs
GET: Start: 78215225375, End: 78225870458, Latency: 10645083 µs
GET: Start: 78225933458, End: 78236815917, Latency: 10882459 µs
APPEND: Start: 78236865583, End: 78247478625, Latency: 10613042 µs
APPEND: Start: 78247536333, End: 78258447583, Latency: 10911250 µs
GET: Start: 78258504458, End: 78269364042, Latency: 10859584 µs
APPEND: Start: 78269412375, End: 78280184292, Latency: 10771917 µs
APPEND: Start: 78280232292, End: 78291042000, Latency: 10809708 µs
GET: Start: 78291108792, End: 78301962083, Latency: 10853291 µs
GET: Start: 78302019250, End: 78312757417, Latency: 10738167 µs
GET: Start: 78312844833, End: 78323519208, Latency: 10674375 µs
APPEND: Start: 78323639042, End: 78334505667, Latency: 10866625 µs
GET: Start: 78334549667, End: 78345306500, Latency: 10756833 µs
APPEND: Start: 78345349917, End: 78355984583, Latency: 10634666 µs
GET: Start: 78356041000, End: 78366692958, Latency: 10651958 µs
GET: Start: 78366773542, End: 78377448167, Latency: 10674625 µs
APPEND: Start: 78377527417, End: 80453329958, Latency: 2075802541 µs
APPEND: Start: 80453506417, End: 80465573500, Latency: 12067083 µs
APPEND: Start: 80465777500, End: 80478182375, Latency: 12404875 µs
APPEND: Start: 80478441708, End: 80490168958, Latency: 11727250 µs
APPEND: Start: 80490261458, End: 80501055333, Latency: 10793875 µs
APPEND: Start: 80511273625, End: 80523132042, Latency: 11858417 µs
APPEND: Start: 80523196375, End: 80533980375, Latency: 10784000 µs
GET: Start: 80534131417, End: 80547042833, Latency: 12911416 µs
GET: Start: 80547322083, End: 80558221125, Latency: 10899042 µs
APPEND: Start: 80558267792, End: 80569031958, Latency: 10764166 µs
GET: Start: 80569081458, End: 80579919000, Latency: 10837542 µs
GET: Start: 80580081667, End: 80591481542, Latency: 11399875 µs
APPEND: Start: 80591637583, End: 80603006167, Latency: 11368584 µs
GET: Start: 80603262167, End: 80613877292, Latency: 10615125 µs
GET: Start: 80613923083, End: 80624627542, Latency: 10704459 µs
GET: Start: 80626048417, End: 80637147292, Latency: 11098875 µs
APPEND: Start: 80638738833, End: 80649607000, Latency: 10868167 µs
GET: Start: 80650415125, End: 80661113375, Latency: 10698250 µs
APPEND: Start: 80661154958, End: 80671998458, Latency: 10843500 µs
APPEND: Start: 80672072625, End: 80682853583, Latency: 10780958 µs
GET: Start: 80682925208, End: 80693813250, Latency: 10888042 µs
GET: Start: 80693956750, End: 80704681667, Latency: 10724917 µs
APPEND: Start: 80705515833, End: 80716245000, Latency: 10729167 µs
APPEND: Start: 80716311375, End: 80728615542, Latency: 12304167 µs
APPEND: Start: 80728674292, End: 80747653292, Latency: 18979000 µs
GET: Start: 80748422083, End: 80760433083, Latency: 12011000 µs
APPEND: Start: 80760606833, End: 80774100125, Latency: 13493292 µs
GET: Start: 80774269542, End: 80785898500, Latency: 11628958 µs
GET: Start: 80785982333, End: 80797620542, Latency: 11638209 µs
GET: Start: 80797788542, End: 80808865583, Latency: 11077041 µs
GET: Start: 80809040042, End: 80820539958, Latency: 11499916 µs
APPEND: Start: 80820623125, End: 80831422000, Latency: 10798875 µs
APPEND: Start: 80831591292, End: 80843172208, Latency: 11580916 µs
GET: Start: 80843376958, End: 80856176458, Latency: 12799500 µs
GET: Start: 80856413750, End: 80870315167, Latency: 13901417 µs
GET: Start: 80870415250, End: 80881048667, Latency: 10633417 µs
APPEND: Start: 80881106625, End: 80891736750, Latency: 10630125 µs
GET: Start: 80891779667, End: 80902512083, Latency: 10732416 µs
APPEND: Start: 80902567125, End: 80914746667, Latency: 12179542 µs
APPEND: Start: 80914799667, End: 80925444042, Latency: 10644375 µs
APPEND: Start: 80925497750, End: 80936205417, Latency: 10707667 µs
APPEND: Start: 80942370667, End: 80953025542, Latency: 10654875 µs
APPEND: Start: 80953520667, End: 80964241667, Latency: 10721000 µs
GET: Start: 80964298750, End: 80975066542, Latency: 10767792 µs
GET: Start: 80975134458, End: 80985757792, Latency: 10623334 µs
APPEND: Start: 80985815500, End: 80996480833, Latency: 10665333 µs
GET: Start: 80996529125, End: 81007105458, Latency: 10576333 µs
GET: Start: 81007170917, End: 81017813000, Latency: 10642083 µs
APPEND: Start: 81017852000, End: 81028613958, Latency: 10761958 µs
GET: Start: 81028651875, End: 81039241375, Latency: 10589500 µs
APPEND: Start: 81039296083, End: 81049942667, Latency: 10646584 µs
GET: Start: 81050005375, End: 81060618292, Latency: 10612917 µs
APPEND: Start: 81060670208, End: 81071252083, Latency: 10581875 µs
GET: Start: 81071298417, End: 81082149792, Latency: 10851375 µs
APPEND: Start: 81107207083, End: 81117828292, Latency: 10621209 µs
APPEND: Start: 81117876333, End: 81128540000, Latency: 10663667 µs
GET: Start: 81128580083, End: 81139239083, Latency: 10659000 µs
GET: Start: 81139280750, End: 81150048792, Latency: 10768042 µs
APPEND: Start: 81150089458, End: 81160870917, Latency: 10781459 µs
APPEND: Start: 81160922958, End: 81171708792, Latency: 10785834 µs
APPEND: Start: 81171756625, End: 81182346292, Latency: 10589667 µs
APPEND: Start: 81182804667, End: 81193535292, Latency: 10730625 µs
GET: Start: 81193576083, End: 81204288917, Latency: 10712834 µs
GET: Start: 81204385042, End: 81215286000, Latency: 10900958 µs
GET: Start: 81215346208, End: 81226228875, Latency: 10882667 µs
APPEND: Start: 81226284875, End: 81237337583, Latency: 11052708 µs
APPEND: Start: 81237394458, End: 81248241667, Latency: 10847209 µs
GET: Start: 81248303667, End: 81259317625, Latency: 11013958 µs
GET: Start: 81259368708, End: 81270381708, Latency: 11013000 µs
GET: Start: 81270450875, End: 81281692875, Latency: 11242000 µs
GET: Start: 81281748417, End: 81292733125, Latency: 10984708 µs
APPEND: Start: 81292795042, End: 81303881167, Latency: 11086125 µs
GET: Start: 81303955458, End: 81315194917, Latency: 11239459 µs
APPEND: Start: 81315264125, End: 81326503167, Latency: 11239042 µs
APPEND: Start: 81326570792, End: 81337553125, Latency: 10982333 µs
APPEND: Start: 81337628958, End: 81348633917, Latency: 11004959 µs
GET: Start: 81348698167, End: 81359760583, Latency: 11062416 µs
APPEND: Start: 81359811583, End: 81370868917, Latency: 11057334 µs
GET: Start: 81372191792, End: 81383541708, Latency: 11349916 µs
GET: Start: 81383576000, End: 81394128833, Latency: 10552833 µs
GET: Start: 81394174708, End: 81404816958, Latency: 10642250 µs
GET: Start: 81404861792, End: 81415489625, Latency: 10627833 µs
GET: Start: 81415539125, End: 81426509833, Latency: 10970708 µs
APPEND: Start: 81426579292, End: 81441233167, Latency: 14653875 µs
APPEND: Start: 81441306833, End: 81452601667, Latency: 11294834 µs
GET: Start: 81452676292, End: 81464445625, Latency: 11769333 µs
GET: Start: 81464620458, End: 81476607458, Latency: 11987000 µs
GET: Start: 81476701458, End: 81487989167, Latency: 11287709 µs
GET: Start: 81488067292, End: 81499092958, Latency: 11025666 µs
APPEND: Start: 81499170458, End: 81510145042, Latency: 10974584 µs
APPEND: Start: 81510230125, End: 81521459583, Latency: 11229458 µs
APPEND: Start: 81521539708, End: 81532922333, Latency: 11382625 µs
GET: Start: 81532993208, End: 81555577417, Latency: 22584209 µs
GET: Start: 81555650792, End: 81567033417, Latency: 11382625 µs
GET: Start: 81567086875, End: 81578085458, Latency: 10998583 µs
GET: Start: 81578150208, End: 81589445125, Latency: 11294917 µs
